id,materia,tipo,dificuldade,ano,origem_titulo,origem_numero,gabarito,qtd_alternativas,topicos,tags
469244,Português,multipla escolha,Fácil,2026,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia,Q24,E,5,Interpretação de texto | Análise de texto | Texto verbal e não-verbal,Fácil | Português | Interpretação de texto | Análise de texto | Texto verbal e não-verbal
469242,Português,multipla escolha,Médio,2026,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia,Q22,E,5,Interpretação de texto | Análise de texto | Estudo de texto em poesia,Médio | Português | Interpretação de texto | Análise de texto | Estudo de texto em poesia
469239,Português,multipla escolha,Médio,2026,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia,Q20,C,5,Literatura Brasileira | Modernismo – 2ª fase | Rachel de Queiroz,Médio | Português | Literatura Brasileira | Modernismo – 2ª fase | Rachel de Queiroz
469235,Português,multipla escolha,Médio,2026,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia,Q18,B,5,Redação | Ambiguidade | Ambiguidade e polissemia,Médio | Português | Redação | Ambiguidade | Ambiguidade e polissemia
469234,Português,multipla escolha,Médio,2026,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia,Q16,A,5,Interpretação de texto | Análise de texto | Estudo de texto em prosa,Médio | Português | Interpretação de texto | Análise de texto | Estudo de texto em prosa
469232,Português,multipla escolha,Médio,2026,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia,Q12,D,5,Interpretação de texto | Análise de texto | Estudo de texto em poesia,Médio | Português | Interpretação de texto | Análise de texto | Estudo de texto em poesia
469229,Português,multipla escolha,Médio,2026,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia,Q14,C,5,Interpretação de texto | Análise de texto | Texto verbal e não-verbal,Médio | Português | Interpretação de texto | Análise de texto | Texto verbal e não-verbal
469226,Português,multipla escolha,Médio,2026,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia,Q10,D,5,Estilística | Semântica | Estudo do léxico,Médio | Português | Estilística | Semântica | Estudo do léxico
469224,Português,multipla escolha,Médio,2026,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia,Q8,B,5,Redação | Exercícios de redação | Outros gêneros redacionais,Médio | Português | Redação | Exercícios de redação | Outros gêneros redacionais
469222,Português,multipla escolha,Médio,2026,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia,Q6,B,5,Estilística | Tipos de linguagem | Linguagens denotativa e conotativa,Médio | Português | Estilística | Tipos de linguagem | Linguagens denotativa e conotativa
469385,Português,dissertativa,Médio,2026,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia,Q91,None,0,Redação | Exercícios de redação | Dissertação,Médio | Português | Redação | Exercícios de redação | Dissertação
468633,Português,multipla escolha,Médio,2026,Simulado / Curso / Simulado / Aberto FUVEST,Q8,A,5,Interpretação de texto | Análise de texto | Texto verbal e não-verbal,Médio | Português | Interpretação de texto | Análise de texto | Texto verbal e não-verbal
468631,Português,multipla escolha,Médio,2026,Simulado / Curso / Simulado / Aberto FUVEST,Q6,B,5,Gramática – Morfologia | Pontuação | Sinais de pontuação,Médio | Português | Gramática – Morfologia | Pontuação | Sinais de pontuação
468630,Português,multipla escolha,Médio,2026,Simulado / Curso / Simulado / Aberto FUVEST,Q5,E,5,Interpretação de texto | Análise de texto | Estudo de texto em poesia,Médio | Português | Interpretação de texto | Análise de texto | Estudo de texto em poesia
468627,Português,multipla escolha,Médio,2026,Simulado / Curso / Simulado / Aberto FUVEST,Q4,D,5,Estilística | Figuras de linguagem | Figuras de linguagem sintáticas,Médio | Português | Estilística | Figuras de linguagem | Figuras de linguagem sintáticas
468626,Português,multipla escolha,Médio,2026,Simulado / Curso / Simulado / Aberto FUVEST,Q3,C,5,Interpretação de texto | Análise de texto | Texto verbal e não-verbal,Médio | Português | Interpretação de texto | Análise de texto | Texto verbal e não-verbal
468625,Português,multipla escolha,Médio,2026,Simulado / Curso / Simulado / Aberto FUVEST,Q2,E,5,Gramática – Sintaxe | Análise sintática | Transitividade e complementos verbais,Médio | Português | Gramática – Sintaxe | Análise sintática | Transitividade e complementos verbais
468624,Português,multipla escolha,Médio,2026,Simulado / Curso / Simulado / Aberto FUVEST,Q1,B,5,Interpretação de texto | Análise de texto | Estudo de texto em prosa,Médio | Português | Interpretação de texto | Análise de texto | Estudo de texto em prosa
468014,Português,multipla escolha,Fácil,2011,AFA,Q80,C,4,Estilística | Tipos de linguagem | Linguagens denotativa e conotativa,Fácil | Português | Estilística | Tipos de linguagem | Linguagens denotativa e conotativa
468013,Português,multipla escolha,Fácil,2011,AFA,Q79,D,4,Interpretação de texto | Análise de texto | Estudo de texto em poesia,Fácil | Português | Interpretação de texto | Análise de texto | Estudo de texto em poesia
468012,Português,multipla escolha,Médio,2011,AFA,Q78,A,4,Interpretação de texto | Análise de texto | Estudo de texto em poesia,Médio | Português | Interpretação de texto | Análise de texto | Estudo de texto em poesia
468011,Português,multipla escolha,Fácil,2011,AFA,Q77,B,4,Gramática – Morfologia | Pontuação | Sinais de pontuação,Fácil | Português | Gramática – Morfologia | Pontuação | Sinais de pontuação
468010,Português,multipla escolha,Médio,2011,AFA,Q76,C,4,Redação | Coesão | Elementos coesivos,Médio | Português | Redação | Coesão | Elementos coesivos
468009,Português,multipla escolha,Médio,2011,AFA,Q75,A,4,Gramática – Sintaxe | Coordenação | Subordinação | Orações coordenadas assindéticas e sindéticas | Orações subordinadas substantivas | Orações subordinadas adjetivas | Orações subordinadas adverbiais,Médio | Português | Gramática – Sintaxe | Coordenação | Subordinação | Orações coordenadas assindéticas e sindéticas | Orações subordinadas substantivas | Orações subordinadas adjetivas | Orações subordinadas adverbiais
468008,Português,multipla escolha,Médio,2011,AFA,Q74,B,4,Gramática – Morfologia | Classes de palavras | Conjunções,Médio | Português | Gramática – Morfologia | Classes de palavras | Conjunções
468007,Português,multipla escolha,Médio,2011,AFA,Q73,D,4,Interpretação de texto | Análise de texto | Estudo de texto em poesia,Médio | Português | Interpretação de texto | Análise de texto | Estudo de texto em poesia
468006,Português,multipla escolha,Médio,2011,AFA,Q72,D,4,Interpretação de texto | Análise de texto | Estudo de texto em prosa,Médio | Português | Interpretação de texto | Análise de texto | Estudo de texto em prosa
468005,Português,multipla escolha,Médio,2011,AFA,Q71,B,4,Interpretação de texto | Análise de texto | Estudo de texto em prosa,Médio | Português | Interpretação de texto | Análise de texto | Estudo de texto em prosa
468004,Português,multipla escolha,Fácil,2011,AFA,Q70,A,4,Interpretação de texto | Análise de texto | Estudo de texto em prosa,Fácil | Português | Interpretação de texto | Análise de texto | Estudo de texto em prosa
468003,Português,multipla escolha,Médio,2011,AFA,Q69,C,4,Redação | Coesão | Elementos coesivos,Médio | Português | Redação | Coesão | Elementos coesivos
468002,Português,multipla escolha,Médio,2011,AFA,Q68,B,4,Gramática – Morfologia | Classes de palavras | Numeral,Médio | Português | Gramática – Morfologia | Classes de palavras | Numeral
468001,Português,multipla escolha,Médio,2011,AFA,Q67,C,4,Redação | Reescritura | Prática redacional,Médio | Português | Redação | Reescritura | Prática redacional
468000,Português,multipla escolha,Médio,2011,AFA,Q66,D,4,Estilística | Tipos de linguagem | Linguagens denotativa e conotativa,Médio | Português | Estilística | Tipos de linguagem | Linguagens denotativa e conotativa
467999,Português,multipla escolha,Médio,2011,AFA,Q65,A,4,Gramática – Morfologia | Classes de palavras | Conjunções,Médio | Português | Gramática – Morfologia | Classes de palavras | Conjunções
467998,Português,multipla escolha,Médio,2011,AFA,Q64,B,4,Gramática – Sintaxe | Análise sintática | Funções sintáticas,Médio | Português | Gramática – Sintaxe | Análise sintática | Funções sintáticas
467997,Português,multipla escolha,Médio,2011,AFA,Q63,A,4,Gramática – Fonética e Fonologia | Gramática – Sintaxe | Fonética e Fonologia | Análise sintática | Encontros vocálicos e consonantais | Funções sintáticas,Médio | Português | Gramática – Fonética e Fonologia | Gramática – Sintaxe | Fonética e Fonologia | Análise sintática | Encontros vocálicos e consonantais | Funções sintáticas
467996,Português,multipla escolha,Médio,2011,AFA,Q62,D,4,Gramática – Morfologia | Ortografia | Regras ortográficas,Médio | Português | Gramática – Morfologia | Ortografia | Regras ortográficas
467995,Português,multipla escolha,Médio,2011,AFA,Q60,B,4,Interpretação de texto | Análise de texto | Estudo de texto em prosa,Médio | Português | Interpretação de texto | Análise de texto | Estudo de texto em prosa
467725,Português,multipla escolha,Médio,2020,ESA Geral,Q24,D,5,Gramática – Fonética e Fonologia | Fonética e Fonologia | Tonicidade e regras de acentuação,Médio | Português | Gramática – Fonética e Fonologia | Fonética e Fonologia | Tonicidade e regras de acentuação
467724,Português,multipla escolha,Médio,2020,ESA Geral,Q23,C,5,Gramática – Morfologia | Classes de palavras | Adjetivos,Médio | Português | Gramática – Morfologia | Classes de palavras | Adjetivos
467723,Português,multipla escolha,Médio,2020,ESA Geral,Q22,A,5,Gramática – Morfologia | Regência | Regência verbal,Médio | Português | Gramática – Morfologia | Regência | Regência verbal
467722,Português,multipla escolha,Médio,2020,ESA Geral,Q21,B,5,Gramática – Fonética e Fonologia | Fonética e Fonologia | Encontros vocálicos e consonantais,Médio | Português | Gramática – Fonética e Fonologia | Fonética e Fonologia | Encontros vocálicos e consonantais
467720,Português,multipla escolha,Médio,2020,ESA Geral,Q20,E,5,Literatura Brasileira | Simbolismo | Características do Simbolismo brasileiro,Médio | Português | Literatura Brasileira | Simbolismo | Características do Simbolismo brasileiro
467718,Português,multipla escolha,Médio,2020,ESA Geral,Q19,D,5,Gramática – Morfologia | Classes de palavras | Conjunções,Médio | Português | Gramática – Morfologia | Classes de palavras | Conjunções
467717,Português,multipla escolha,Fácil,2020,ESA Geral,Q18,A,5,Interpretação de texto | Literatura Brasileira | Análise de texto | Literatura Contemporânea Brasileira | Estudo de texto em prosa | Outros autores brasileiros da Literatura Contemporânea,Fácil | Português | Interpretação de texto | Literatura Brasileira | Análise de texto | Literatura Contemporânea Brasileira | Estudo de texto em prosa | Outros autores brasileiros da Literatura Contemporânea
467716,Português,multipla escolha,Médio,2020,ESA Geral,Q17,D,5,Interpretação de texto | Análise de texto | Estudo de texto em prosa,Médio | Português | Interpretação de texto | Análise de texto | Estudo de texto em prosa
467714,Português,multipla escolha,Médio,2020,ESA Geral,Q16,A,5,Gramática – Fonética e Fonologia | Fonética e Fonologia | Tonicidade e regras de acentuação,Médio | Português | Gramática – Fonética e Fonologia | Fonética e Fonologia | Tonicidade e regras de acentuação
467713,Português,multipla escolha,Médio,2020,ESA Geral,Q15,C,5,Gramática – Sintaxe | Análise sintática | Funções sintáticas,Médio | Português | Gramática – Sintaxe | Análise sintática | Funções sintáticas
467711,Português,multipla escolha,Médio,2020,ESA Geral,Q14,E,5,Estilística | Figuras de linguagem | Figuras de linguagem semânticas,Médio | Português | Estilística | Figuras de linguagem | Figuras de linguagem semânticas
467710,Português,multipla escolha,Médio,2020,ESA Geral,Q13,E,5,Interpretação de texto | Análise de texto | Estudo de texto em prosa,Médio | Português | Interpretação de texto | Análise de texto | Estudo de texto em prosa
467569,Português,multipla escolha,Médio,2021,ESA Geral,Q24,E,5,Gramática – Morfologia | Ortografia | Regras ortográficas,Médio | Português | Gramática – Morfologia | Ortografia | Regras ortográficas
467568,Português,multipla escolha,Médio,2021,ESA Geral,Q23,None,0,Gramática – Morfologia | Classes de palavras | Advérbios,Médio | Português | Gramática – Morfologia | Classes de palavras | Advérbios
467566,Português,multipla escolha,Médio,2021,ESA Geral,Q22,E,5,Literatura Brasileira | Barroco | Características do Barroco brasileiro,Médio | Português | Literatura Brasileira | Barroco | Características do Barroco brasileiro
467565,Português,multipla escolha,Médio,2021,ESA Geral,Q21,None,0,Interpretação de texto | Análise de texto | Estudo de texto em prosa,Médio | Português | Interpretação de texto | Análise de texto | Estudo de texto em prosa
467563,Português,multipla escolha,Médio,2021,ESA Geral,Q20,B,5,Literatura Brasileira | Parnasianismo | Características do Parnasianismo brasileiro,Médio | Português | Literatura Brasileira | Parnasianismo | Características do Parnasianismo brasileiro
467560,Português,multipla escolha,Médio,2021,ESA Geral,Q19,C,5,Gramática – Fonética e Fonologia | Fonética e Fonologia | Tonicidade e regras de acentuação,Médio | Português | Gramática – Fonética e Fonologia | Fonética e Fonologia | Tonicidade e regras de acentuação
467559,Português,multipla escolha,Médio,2021,ESA Geral,Q18,B,5,Gramática – Morfologia | Ortografia | Regras ortográficas,Médio | Português | Gramática – Morfologia | Ortografia | Regras ortográficas
467558,Português,multipla escolha,Médio,2021,ESA Geral,Q17,E,5,Gramática – Sintaxe | Concordância | Concordância verbal,Médio | Português | Gramática – Sintaxe | Concordância | Concordância verbal
467557,Português,multipla escolha,Médio,2021,ESA Geral,Q16,E,5,Literatura Brasileira | Barroco | Características do Barroco brasileiro,Médio | Português | Literatura Brasileira | Barroco | Características do Barroco brasileiro
467555,Português,multipla escolha,Médio,2021,ESA Geral,Q15,C,5,Gramática – Morfologia | Classes de palavras | Conjunções | Pronomes,Médio | Português | Gramática – Morfologia | Classes de palavras | Conjunções | Pronomes
467554,Português,multipla escolha,Médio,2021,ESA Geral,Q14,B,5,Interpretação de texto | Análise de texto | Estudo de texto em prosa,Médio | Português | Interpretação de texto | Análise de texto | Estudo de texto em prosa
467552,Português,multipla escolha,Médio,2021,ESA Geral,Q13,B,5,Gramática – Fonética e Fonologia | Fonética e Fonologia | Tonicidade e regras de acentuação,Médio | Português | Gramática – Fonética e Fonologia | Fonética e Fonologia | Tonicidade e regras de acentuação
467518,Português,multipla escolha,Médio,2020,EN,Q40,E,5,Estilística | Figuras de linguagem | Figuras de linguagem semânticas,Médio | Português | Estilística | Figuras de linguagem | Figuras de linguagem semânticas
467517,Português,multipla escolha,Médio,2020,EN,Q39,A,5,Gramática – Morfologia | Classes de palavras | Conjunções,Médio | Português | Gramática – Morfologia | Classes de palavras | Conjunções
467516,Português,multipla escolha,Médio,2020,EN,Q38,D,5,Gramática – Morfologia | Ortografia | Regras ortográficas,Médio | Português | Gramática – Morfologia | Ortografia | Regras ortográficas
467515,Português,multipla escolha,Médio,2020,EN,Q37,D,5,Interpretação de texto | Análise de texto | Estudo de texto em prosa,Médio | Português | Interpretação de texto | Análise de texto | Estudo de texto em prosa
467514,Português,multipla escolha,Médio,2020,EN,Q36,A,5,Interpretação de texto | Intertextualidade | Intertextualidade,Médio | Português | Interpretação de texto | Intertextualidade | Intertextualidade
467513,Português,multipla escolha,Fácil,2020,EN,Q35,E,5,Gramática – Morfologia | Classes de palavras | Preposições | Artigos definidos e indefinidos,Fácil | Português | Gramática – Morfologia | Classes de palavras | Preposições | Artigos definidos e indefinidos
467509,Português,multipla escolha,Médio,2020,EN,Q34,C,5,Gramática – Morfologia | Classes de palavras | Pronomes,Médio | Português | Gramática – Morfologia | Classes de palavras | Pronomes
467507,Português,multipla escolha,Médio,2020,EN,Q33,C,5,Estilística | Semântica | Estudo do léxico,Médio | Português | Estilística | Semântica | Estudo do léxico
467506,Português,multipla escolha,Médio,2020,EN,Q32,C,5,Gramática – Morfologia | Classes de palavras | Advérbios,Médio | Português | Gramática – Morfologia | Classes de palavras | Advérbios
467505,Português,multipla escolha,Médio,2020,EN,Q31,D,5,Interpretação de texto | Literatura Brasileira | Análise de texto | Modernismo – 3ª fase | Estudo de texto em prosa | Guimarães Rosa,Médio | Português | Interpretação de texto | Literatura Brasileira | Análise de texto | Modernismo – 3ª fase | Estudo de texto em prosa | Guimarães Rosa
467504,Português,multipla escolha,Médio,2020,EN,Q30,B,5,Estilística | Figuras de linguagem | Figuras de linguagem semânticas,Médio | Português | Estilística | Figuras de linguagem | Figuras de linguagem semânticas
467503,Português,multipla escolha,Médio,2020,EN,Q29,A,5,Estilística | Figuras de linguagem | Figuras de linguagem sintáticas,Médio | Português | Estilística | Figuras de linguagem | Figuras de linguagem sintáticas
467502,Português,multipla escolha,Médio,2020,EN,Q28,D,5,Gramática – Morfologia | Classes de palavras | Substantivos,Médio | Português | Gramática – Morfologia | Classes de palavras | Substantivos
467500,Português,multipla escolha,Médio,2020,EN,Q27,B,5,Gramática – Morfologia | Formação de palavras | Neologismo,Médio | Português | Gramática – Morfologia | Formação de palavras | Neologismo
467499,Português,multipla escolha,Médio,2020,EN,Q26,E,5,Gramática – Morfologia | Classes de palavras | Preposições,Médio | Português | Gramática – Morfologia | Classes de palavras | Preposições
467497,Português,multipla escolha,Médio,2020,EN,Q25,D,5,Interpretação de texto | Análise de texto | Estudo de texto em prosa,Médio | Português | Interpretação de texto | Análise de texto | Estudo de texto em prosa
467496,Português,multipla escolha,Médio,2020,EN,Q24,B,5,Gramática – Sintaxe | Análise sintática | Funções sintáticas,Médio | Português | Gramática – Sintaxe | Análise sintática | Funções sintáticas
467495,Português,multipla escolha,Médio,2020,EN,Q23,B,5,Interpretação de texto | Literatura Brasileira | Análise de texto | Modernismo – 3ª fase | Estudo de texto em prosa | Guimarães Rosa,Médio | Português | Interpretação de texto | Literatura Brasileira | Análise de texto | Modernismo – 3ª fase | Estudo de texto em prosa | Guimarães Rosa
467494,Português,multipla escolha,Médio,2020,EN,Q22,C,5,"Estilística | Tipos de discurso | Discursos: direto, indireto e indireto livre","Médio | Português | Estilística | Tipos de discurso | Discursos: direto, indireto e indireto livre"
467492,Português,multipla escolha,Médio,2020,EN,Q21,A,5,Gramática – Sintaxe | Análise sintática | Funções sintáticas,Médio | Português | Gramática – Sintaxe | Análise sintática | Funções sintáticas
467148,Português,multipla escolha,Médio,2020,AFA,Q16,B,4,Estilística | Gramática – Morfologia | Classes de palavras | Semântica | Adjetivos | Estudo do léxico,Médio | Português | Estilística | Gramática – Morfologia | Classes de palavras | Semântica | Adjetivos | Estudo do léxico
467143,Português,multipla escolha,Médio,2020,AFA,Q15,B,4,Interpretação de texto | Análise de texto | Estudo de texto em poesia | Estudo de texto teatral,Médio | Português | Interpretação de texto | Análise de texto | Estudo de texto em poesia | Estudo de texto teatral
467141,Português,multipla escolha,Fácil,2020,AFA,Q14,B,4,Gramática – Morfologia | Classes de palavras | Verbos,Fácil | Português | Gramática – Morfologia | Classes de palavras | Verbos
467140,Português,multipla escolha,Fácil,2020,AFA,Q13,C,4,Interpretação de texto | Análise de texto | Estudo de texto em prosa,Fácil | Português | Interpretação de texto | Análise de texto | Estudo de texto em prosa
467139,Português,multipla escolha,Médio,2020,AFA,Q12,A,4,"Estilística | Tipos de linguagem | Linguagem formal, informal, oral e escrita","Médio | Português | Estilística | Tipos de linguagem | Linguagem formal, informal, oral e escrita"
467138,Português,multipla escolha,Médio,2020,AFA,Q11,B,4,Estilística | Figuras de linguagem | Figuras de linguagem fonéticas,Médio | Português | Estilística | Figuras de linguagem | Figuras de linguagem fonéticas
467137,Português,multipla escolha,Médio,2020,AFA,Q10,C,4,Gramática – Morfologia | Regência | Regência verbal,Médio | Português | Gramática – Morfologia | Regência | Regência verbal
467135,Português,multipla escolha,Médio,2020,AFA,Q9,D,4,Estilística | Semântica | Estudo do léxico,Médio | Português | Estilística | Semântica | Estudo do léxico
467134,Português,multipla escolha,Médio,2020,AFA,Q8,D,4,Redação | Funções da linguagem | Função conativa | Função emotiva,Médio | Português | Redação | Funções da linguagem | Função conativa | Função emotiva
467132,Português,multipla escolha,Médio,2020,AFA,Q7,A,4,Interpretação de texto | Análise de texto | Estudo de texto em prosa,Médio | Português | Interpretação de texto | Análise de texto | Estudo de texto em prosa
467130,Português,multipla escolha,Médio,2020,AFA,Q6,C,4,Gramática – Morfologia | Classes de palavras | Pronomes,Médio | Português | Gramática – Morfologia | Classes de palavras | Pronomes
467129,Português,multipla escolha,Fácil,2020,AFA,Q5,D,4,Estilística | Semântica | Estudo do léxico,Fácil | Português | Estilística | Semântica | Estudo do léxico
467128,Português,multipla escolha,Médio,2020,AFA,Q4,C,4,Gramática – Morfologia | Classes de palavras | Pronomes,Médio | Português | Gramática – Morfologia | Classes de palavras | Pronomes
467127,Português,multipla escolha,Médio,2020,AFA,Q3,A,4,Gramática – Morfologia | Classes de palavras | Verbos,Médio | Português | Gramática – Morfologia | Classes de palavras | Verbos
467126,Português,multipla escolha,Médio,2020,AFA,Q2,D,4,Interpretação de texto | Análise de texto | Estudo de texto teatral,Médio | Português | Interpretação de texto | Análise de texto | Estudo de texto teatral
467124,Português,multipla escolha,Médio,2020,AFA,Q1,B,4,Interpretação de texto | Análise de texto | Estudo de texto teatral,Médio | Português | Interpretação de texto | Análise de texto | Estudo de texto teatral
467118,Português,multipla escolha,Médio,2021,EN,Q39,C,5,Gramática – Sintaxe | Análise sintática | Funções sintáticas,Médio | Português | Gramática – Sintaxe | Análise sintática | Funções sintáticas
467117,Português,multipla escolha,Médio,2021,EN,Q38,A,5,Interpretação de texto | Análise de texto | Estudo de texto em prosa,Médio | Português | Interpretação de texto | Análise de texto | Estudo de texto em prosa
467113,Português,multipla escolha,Médio,2021,EN,Q37,B,5,Estilística | Semântica | Ditados e aforismos,Médio | Português | Estilística | Semântica | Ditados e aforismos
467112,Português,multipla escolha,Médio,2021,EN,Q36,E,5,Estilística | Semântica | Estudo do léxico,Médio | Português | Estilística | Semântica | Estudo do léxico
467110,Português,multipla escolha,Médio,2021,EN,Q35,D,5,Interpretação de texto | Análise de texto | Estudo de texto em prosa,Médio | Português | Interpretação de texto | Análise de texto | Estudo de texto em prosa
467109,Português,multipla escolha,Fácil,2021,EN,Q34,C,5,Redação | Exercícios de redação | Dissertação,Fácil | Português | Redação | Exercícios de redação | Dissertação
467098,Português,multipla escolha,Médio,2021,EN,Q33,D,5,Estilística | Figuras de linguagem | Figuras de linguagem semânticas,Médio | Português | Estilística | Figuras de linguagem | Figuras de linguagem semânticas
467096,Português,multipla escolha,Médio,2021,EN,Q32,E,5,Gramática – Morfologia | Classes de palavras | Conjunções,Médio | Português | Gramática – Morfologia | Classes de palavras | Conjunções
467093,Português,multipla escolha,Médio,2021,EN,Q31,A,5,Interpretação de texto | Análise de texto | Estudo de texto em prosa,Médio | Português | Interpretação de texto | Análise de texto | Estudo de texto em prosa
467091,Português,multipla escolha,Fácil,2021,EN,Q30,E,5,Gramática – Sintaxe | Análise sintática | Funções sintáticas,Fácil | Português | Gramática – Sintaxe | Análise sintática | Funções sintáticas
467052,Português,multipla escolha,Médio,2021,EN,Q29,C,5,Gramática – Morfologia | Ortografia | Regras ortográficas,Médio | Português | Gramática – Morfologia | Ortografia | Regras ortográficas
467049,Português,multipla escolha,Médio,2021,EN,Q28,D,5,Gramática – Morfologia | Classes de palavras | Pronomes,Médio | Português | Gramática – Morfologia | Classes de palavras | Pronomes
467047,Português,multipla escolha,Fácil,2021,EN,Q27,A,5,Redação | Coesão | Elementos coesivos,Fácil | Português | Redação | Coesão | Elementos coesivos
467044,Português,multipla escolha,Médio,2021,EN,Q26,A,5,Redação | Funções da linguagem | Função conativa,Médio | Português | Redação | Funções da linguagem | Função conativa
467043,Português,multipla escolha,Médio,2021,EN,Q25,C,5,Gramática – Morfologia | Classes de palavras | Verbos,Médio | Português | Gramática – Morfologia | Classes de palavras | Verbos
467040,Português,multipla escolha,Médio,2021,EN,Q24,A,5,Gramática – Morfologia | Regência | Crase,Médio | Português | Gramática – Morfologia | Regência | Crase
467037,Português,multipla escolha,Médio,2021,EN,Q23,None,0,"Gramática – Sintaxe | Orações reduzidas | Orações reduzidas de infinitivo, gerúndio e particípio","Médio | Português | Gramática – Sintaxe | Orações reduzidas | Orações reduzidas de infinitivo, gerúndio e particípio"
466795,Português,multipla escolha,Médio,2021,AFA,Q48,A,4,Gramática – Morfologia | Classes de palavras | Conjunções,Médio | Português | Gramática – Morfologia | Classes de palavras | Conjunções
466793,Português,multipla escolha,Médio,2021,AFA,Q47,B,4,"Estilística | Tipos de linguagem | Linguagem formal, informal, oral e escrita","Médio | Português | Estilística | Tipos de linguagem | Linguagem formal, informal, oral e escrita"
466787,Português,multipla escolha,Médio,2021,AFA,Q46,C,4,Interpretação de texto | Análise de texto | Estudo de texto em prosa | Texto verbal e não-verbal,Médio | Português | Interpretação de texto | Análise de texto | Estudo de texto em prosa | Texto verbal e não-verbal
466786,Português,multipla escolha,Médio,2021,AFA,Q45,B,4,Gramática – Morfologia | Classes de palavras | Verbos,Médio | Português | Gramática – Morfologia | Classes de palavras | Verbos
466785,Português,multipla escolha,Médio,2021,AFA,Q44,D,4,Interpretação de texto | Análise de texto | Texto verbal e não-verbal,Médio | Português | Interpretação de texto | Análise de texto | Texto verbal e não-verbal
466783,Português,multipla escolha,Fácil,2021,AFA,Q43,B,4,Interpretação de texto | Análise de texto | Estudo de texto em prosa | Texto verbal e não-verbal,Fácil | Português | Interpretação de texto | Análise de texto | Estudo de texto em prosa | Texto verbal e não-verbal
466782,Português,multipla escolha,Médio,2021,AFA,Q42,A,4,Estilística | Figuras de linguagem | Figuras de linguagem semânticas,Médio | Português | Estilística | Figuras de linguagem | Figuras de linguagem semânticas
466780,Português,multipla escolha,Médio,2021,AFA,Q11,D,4,Gramática – Morfologia | Gramática – Sintaxe | Pontuação | Análise sintática | Sinais de pontuação | Funções sintáticas,Médio | Português | Gramática – Morfologia | Gramática – Sintaxe | Pontuação | Análise sintática | Sinais de pontuação | Funções sintáticas
466536,Português,dissertativa,Médio,2026,ETAPA,Q91,None,0,Redação | Exercícios de redação | Dissertação,Médio | Português | Redação | Exercícios de redação | Dissertação
466427,Português,multipla escolha,Médio,2026,ETAPA,Q45,B,5,Interpretação de texto | Análise de texto | Estudo de texto em prosa,Médio | Português | Interpretação de texto | Análise de texto | Estudo de texto em prosa
466426,Português,multipla escolha,Médio,2026,ETAPA,Q44,D,5,Interpretação de texto | Análise de texto | Estudo de texto em prosa,Médio | Português | Interpretação de texto | Análise de texto | Estudo de texto em prosa
466424,Português,multipla escolha,Médio,2026,ETAPA,Q43,C,5,Interpretação de texto | Literatura Brasileira | Análise de texto | Realismo | Estudo de texto em poesia | Machado de Assis,Médio | Português | Interpretação de texto | Literatura Brasileira | Análise de texto | Realismo | Estudo de texto em poesia | Machado de Assis
466423,Português,multipla escolha,Médio,2026,ETAPA,Q42,D,5,Estilística | Interpretação de texto | Análise de texto | Semântica | Estudo de texto em prosa | Estudo do léxico,Médio | Português | Estilística | Interpretação de texto | Análise de texto | Semântica | Estudo de texto em prosa | Estudo do léxico
466422,Português,multipla escolha,Médio,2026,ETAPA,Q41,C,5,Interpretação de texto | Análise de texto | Estudo de texto em prosa,Médio | Português | Interpretação de texto | Análise de texto | Estudo de texto em prosa
466420,Português,multipla escolha,Médio,2026,ETAPA,Q40,A,5,Interpretação de texto | Análise de texto | Estudo de texto em prosa,Médio | Português | Interpretação de texto | Análise de texto | Estudo de texto em prosa
466419,Português,multipla escolha,Médio,2026,ETAPA,Q39,C,5,Interpretação de texto | Análise de texto | Estudo de texto em poesia,Médio | Português | Interpretação de texto | Análise de texto | Estudo de texto em poesia
466417,Português,multipla escolha,Médio,2026,ETAPA,Q37,C,5,Interpretação de texto | Análise de texto | Texto verbal e não-verbal,Médio | Português | Interpretação de texto | Análise de texto | Texto verbal e não-verbal
466416,Português,multipla escolha,Médio,2026,ETAPA,Q36,C,5,Interpretação de texto | Análise de texto | Estudo de texto em prosa,Médio | Português | Interpretação de texto | Análise de texto | Estudo de texto em prosa
466414,Português,multipla escolha,Médio,2026,ETAPA,Q35,A,5,Redação | Exercícios de redação | Descrição,Médio | Português | Redação | Exercícios de redação | Descrição
466411,Português,multipla escolha,Médio,2026,ETAPA,Q34,C,5,Interpretação de texto | Análise de texto | Texto verbal e não-verbal,Médio | Português | Interpretação de texto | Análise de texto | Texto verbal e não-verbal
